Error,Npoint,Pi,Nlance,tempsMilis,Nproc
3.7667086115e-04,2000000,3.142776,29,32,2
7.6822948364e-05,2000000,3.141834,30,31,2
3.5858751345e-05,2000000,3.14148,31,31,2
5.6488978218e-04,2000000,3.139818,32,31,2
1.9841732489e-04,2000000,3.142216,33,31,2
4.3718720201e-05,2000000,3.14173,34,32,2
1.3921168606e-04,2000000,3.14203,35,31,2
7.8512276094e-05,2000000,3.141346,36,47,2
2.3384750055e-04,2000000,3.140858,37,31,2
5.2414611675e-04,2000000,3.139946,38,31,2
4.0277227182e-04,2000000,3.142858,39,31,2
9.2480048516e-04,2000000,3.144498,40,31,2
3.9194973569e-04,2000000,3.142824,41,32,2
4.3247286953e-04,2000000,3.140234,42,31,2
3.1533483141e-04,2000000,3.140602,43,31,2
3.4806043388e-05,2000000,3.141702,44,31,2
1.5936298718e-04,2000000,3.141092,45,31,2
2.2388211578e-04,2000000,3.142296,46,31,2
5.8908133353e-04,2000000,3.139742,47,48,2
4.4355339973e-05,2000000,3.141732,48,31,2
1.4663059174e-04,2000000,3.141132,49,31,2
1.4376580276e-04,4000000,3.141141,0,31,4
6.3714612635e-04,4000000,3.139591,1,31,4
3.1622944526e-05,4000000,3.141692,2,31,4
4.1588329296e-05,4000000,3.141462,3,32,4
5.0781453426e-04,4000000,3.143188,4,47,4
2.4520887816e-04,4000000,3.142363,5,31,4
2.7162859871e-04,4000000,3.142446,6,31,4
5.3268016786e-05,4000000,3.14176,7,47,4
5.4541256331e-05,4000000,3.141764,8,31,4
1.6181168797e-04,4000000,3.142101,9,31,4
2.6309454760e-05,4000000,3.14151,10,32,4
8.4780695518e-05,4000000,3.141859,11,31,4
3.6715902705e-05,4000000,3.141708,12,32,4
3.3656381549e-04,4000000,3.14265,13,31,4
1.5389140330e-05,4000000,3.141641,14,47,4
1.8514608797e-04,4000000,3.141011,15,31,4
1.6732073434e-04,4000000,3.141067,16,31,4
8.5099005405e-05,4000000,3.14186,17,47,4
3.9996779866e-05,4000000,3.141467,18,31,4
1.2234126209e-04,4000000,3.141977,19,32,4
2.2642859487e-04,4000000,3.142304,20,31,4
6.4627933475e-04,4000000,3.143623,21,31,4
4.1359480795e-04,4000000,3.142892,22,31,4
7.3639849502e-05,4000000,3.141824,23,31,4
3.9580691680e-05,4000000,3.141717,24,31,4
3.4267201914e-05,4000000,3.141485,25,31,4
2.5644750247e-04,4000000,3.140787,26,31,4
5.1774245654e-05,4000000,3.14143,27,31,4
1.1030580223e-05,4000000,3.141558,28,32,4
2.4301817143e-05,4000000,3.141669,29,32,4
1.2361450163e-04,4000000,3.141981,30,31,4
1.1724830391e-04,4000000,3.141961,31,31,4
1.9141450739e-04,4000000,3.142194,32,47,4
7.6602416777e-05,4000000,3.141352,33,31,4
2.8054127552e-04,4000000,3.142474,34,31,4
1.2403058982e-04,4000000,3.141203,35,47,4
1.3507365754e-04,4000000,3.142017,36,32,4
2.3983507257e-05,4000000,3.141668,37,31,4
1.2721368868e-04,4000000,3.141193,38,31,4
5.2191794755e-04,4000000,3.139953,39,31,4
3.1851793028e-04,4000000,3.140592,40,31,4
3.6053483525e-04,4000000,3.14046,41,31,4
3.4016300254e-04,4000000,3.140524,42,31,4
4.1910385431e-04,4000000,3.140276,43,31,4
2.4107084963e-04,4000000,3.14235,44,32,4
5.0377428404e-04,4000000,3.14001,45,47,4
1.5767365945e-04,4000000,3.142088,46,31,4
3.3570666413e-04,4000000,3.140538,47,31,4
2.5253000554e-04,4000000,3.142386,48,31,4
6.1544073827e-05,4000000,3.141786,49,31,4
1.9953140949e-04,8000000,3.1422195,0,31,8
4.4196185030e-05,8000000,3.1417315,1,47,8
8.1438441713e-05,8000000,3.1418485,2,47,8
3.9519315036e-05,8000000,3.1414685,3,31,8
9.2358756143e-05,8000000,3.1413025,4,32,8
7.6982103307e-05,8000000,3.1418345,5,31,8
1.9465792207e-05,8000000,3.1415315,6,32,8
4.4966160338e-04,8000000,3.14018,7,47,8
1.3230664686e-04,8000000,3.141177,8,31,8
1.4408411265e-04,8000000,3.14114,9,47,8
1.8339538359e-04,8000000,3.1410165,10,31,8
3.9290466534e-04,8000000,3.142827,11,31,8
1.3548974572e-04,8000000,3.141167,12,47,8
